-0.46467200,0.02881700,1.04950404,0.02075607,-0.62365628,-0.03031910,0.78083467,-0.02926318,0.14868118,0.02755738,0.03812303,0.38907880,-0.05915683,0.30936384,-0.67492265,-0.04534549,0.98175895,-0.70795721,-0.15929209,0.00996519,-0.74839556,-0.33518469,-0.75479621,-0.10447046,1.54600918,-0.04038186,0.33097231,0.34072483,0.23351622,-0.73868465,0.06131945,1.45385504,0.04038173,0.33097211,-0.34072497
-0.47857800,0.02407200,1.01170897,0.04893500,-0.79669023,-0.01695001,0.60216504,-0.04238645,0.26584774,0.03786843,0.04086801,0.13210551,-0.08838684,0.50688612,-0.53542984,0.41157225,0.75400525,-0.71440136,-0.25024596,-0.60326838,-0.57801402,-0.27955621,-1.28707087,-0.04808318,1.30674803,-0.04038172,0.33097216,0.34072486,0.19134869,-1.22019958,0.15227351,1.32203209,0.04038176,0.33097234,-0.34072456
-0.44130901,0.02499100,1.05649698,-0.01929599,-0.93203942,-0.01519799,0.36152344,0.00157788,0.24294665,0.01874439,0.05297191,-0.03513523,-0.10249841,0.81723630,-0.14935362,0.69581985,0.49344805,-0.57593668,0.11549529,-1.07052100,-0.63337004,-0.17873922,-1.69798279,-0.17369460,1.06325603,-0.04038179,0.33097202,0.34072474,0.15995413,-1.67570388,0.11404756,1.00711799,0.04038170,0.33097216,-0.34072480
-0.50462300,0.02257200,1.16067696,-0.02353297,-0.99655441,0.00683308,0.07923904,-0.02687330,0.16973706,0.00629174,0.04129451,-0.09540108,-0.08110566,0.95274717,0.29084843,0.71710765,0.74359995,-0.59243584,0.28690785,-0.90535212,-0.78343904,-0.08113487,-2.06282806,-0.24473540,0.81590003,-0.04038177,0.33097208,0.27969432,0.00939536,-1.91631830,0.18445054,0.76492411,0.04038160,0.33097216,-0.27969450
-0.67990798,0.02286300,1.18060195,0.05498301,0.98195509,-0.00499105,0.18087607,-0.17233956,0.11222749,0.09448361,0.03856438,-0.08101641,-0.19595915,0.85796690,-0.09049166,0.59245592,0.86815315,-0.47930020,0.58438927,-0.98881388,-0.94687998,-0.06872416,-2.42153931,-0.32364938,0.99870193,-0.04038218,0.20891126,0.21866433,-0.08951660,-2.22143340,0.22654673,0.89091903,0.04038202,0.20891123,-0.21866426
-0.88774198,0.02276900,1.06896603,0.04332203,0.89712402,0.00917602,0.43955375,-0.03609262,0.15283440,0.18149526,0.00066148,0.04463079,-0.23311879,0.72513139,-0.32785720,0.59620416,0.87701333,-0.37364990,0.27920574,-1.27511013,-0.82244617,0.05793799,-2.51213694,-0.27043125,1.55507898,-0.04038191,0.12753725,0.13729005,-0.09133881,-2.38040829,0.23987700,1.52017486,0.04038178,0.12753724,-0.13728988
-1.05719399,0.02262600,0.83946800,0.05549097,0.76174393,0.03250712,0.64467839,-0.05859002,0.07561353,0.08099689,0.00803287,0.20628990,-0.14472228,0.70641112,-0.24247925,0.59046263,0.70616925,-0.44144630,0.10436612,-1.15239632,-0.55397815,-0.18175632,-2.22896647,-0.09717509,0.95388305,-0.04038171,0.00547630,0.05591610,-0.05508691,-2.16790366,0.06090422,0.90163106,0.04038182,0.00547653,-0.05591599
-1.19160295,0.02225700,0.64363801,0.06168902,0.54457717,0.06071698,0.83423235,-0.00410278,0.12862529,-0.00998286,0.01161458,0.27989233,-0.05141960,0.95351970,-0.41560715,0.77396625,0.44500595,-0.67171580,-0.23153971,-1.04065347,-0.43073913,-0.06620258,-2.25117040,-0.13493463,1.39554524,-0.04038168,-0.24959852,0.01522924,-0.19983414,-2.14591408,0.03928103,1.51275814,0.04038197,-0.24959821,-0.01522891
-1.16999400,0.02205000,0.62690097,0.05352300,0.45959608,0.08812391,0.88212295,0.00755053,0.14496611,-0.01248307,0.02261725,0.36272094,-0.06099482,1.17890263,-0.44185928,0.74495846,0.32878301,-0.85610372,-0.20365480,-1.03159773,-0.35042697,-0.05587758,-2.09280443,-0.20552072,1.52200794,-0.02003837,-0.24959822,0.11694667,-0.18594268,-2.00925517,0.10313056,1.57263923,0.02003806,-0.24959813,-0.11694647
-1.21513605,0.02308200,0.71573699,0.06820500,0.41556511,0.11575013,0.89958637,0.01015831,0.13754185,-0.02919832,0.02404938,0.31215960,-0.05526496,1.28849113,-0.34667870,0.63498229,0.41038400,-1.02716839,-0.21484521,-0.89622229,-0.36127418,-0.19474086,-1.78635657,-0.16975008,1.13366497,-0.01215762,-0.25775394,0.09082718,-0.21537501,-1.70238936,0.08254445,1.08592677,0.01215722,-0.25775403,-0.09082691
-1.14000905,0.02645100,0.81075001,0.05010599,0.25559492,0.09111303,0.96117586,0.01065294,0.17175551,0.01568554,0.02374553,0.40049040,-0.06833992,1.44378245,-0.35028759,0.41207343,0.36023879,-1.13304353,-0.20537420,-0.74438077,-0.24442290,-0.15113024,-1.07069826,-0.16488336,0.72226197,-0.01140752,-0.26498634,0.00055758,-0.06031263,-1.02226746,0.16633363,0.72271311,0.01140742,-0.26498610,-0.00055788
-1.07000899,0.01645100,0.87075001,0.04017675,0.18592227,0.05120314,0.98040654,0.00464567,0.11168095,0.00967793,0.03587309,0.36533377,-0.08850348,1.46431971,-0.27167287,0.36462000,0.40023878,-1.13304353,-0.20537418,-0.74438047,-0.24442284,-0.08589125,-0.53162873,-0.09931020,0.32226223,-0.00741070,-0.18512292,0.00096071,-0.06520679,-0.59120297,0.08091317,0.45271292,0.01140749,-0.26498613,-0.00055764
-1.02802801,0.00048500,0.87886298,0.03405094,0.11516700,0.02886200,0.99234272,-0.01749165,0.03409919,0.02772267,0.04510327,0.34004581,-0.10968889,1.47984219,-0.12843977,0.29491138,0.44644997,-1.41744971,-0.06564919,-0.18144430,-0.16709480,-0.07211871,-0.15229449,-0.04864801,0.09726113,0.03375472,-0.08220600,-0.01286943,-0.07390311,-0.22450443,-0.04868796,0.19826803,-0.03375480,-0.08220596,0.01286977
-1.04622996,0.00026300,0.87978899,0.02622300,0.10068099,0.04965502,0.99333281,-0.00722447,0.02781107,0.00224630,0.04120841,0.33909348,-0.17246041,1.45214784,0.07034767,0.43577233,0.55966586,-1.46597064,0.11814903,-0.39137900,-0.26399815,-0.04081475,-0.14660147,-0.04957825,0.08428684,0.04188071,-0.09958112,-0.00830508,-0.04788827,-0.23486875,-0.05419041,0.20833026,-0.04188084,-0.09958172,0.00830547
-1.06865299,0.00000000,0.88313597,0.03281998,0.07906309,0.04945195,0.99510119,-0.01366436,0.02990739,0.00836820,0.04508677,0.31363976,-0.25104254,1.44202781,0.12415512,0.47195169,0.55740273,-1.52784896,0.00704699,-0.55290365,-0.13098606,-0.05109558,-0.12817244,-0.04891724,0.08649775,0.03633888,-0.08212964,-0.19004890,-0.06122525,-0.21597242,-0.08125074,0.20730908,-0.03633857,-0.08212953,0.19004841
-1.07862103,0.00000000,0.88673300,0.02921498,0.01796300,-0.00052500,0.99941160,0.00086371,-0.01099980,0.00114401,0.04346824,0.28209019,-0.02240631,1.55281651,-0.31088814,-0.08020116,0.24046309,-1.45350409,-0.12293633,-0.18372568,-0.14893399,-0.04835686,0.07687508,-0.00167782,0.06498589,0.02148589,-0.07071411,-0.21015845,-0.04181939,0.01260149,-0.08986344,0.02785893,-0.05204310,-0.08193246,0.21047755
-1.07862103,0.00000000,0.88673300,0.02921498,0.01796300,-0.00052500,0.99941160,0.00086371,-0.01099980,0.00114401,0.04346824,0.28209019,-0.02240631,1.55281651,-0.31088814,-0.08020116,0.24046309,-1.45350409,-0.12293633,-0.18372568,-0.14893399,-0.04835686,0.07687508,-0.00167782,0.06498589,0.02148589,-0.07071411,-0.21015845,-0.04181939,0.01260149,-0.08986344,0.02785893,-0.05204310,-0.08193246,0.21047755
-1.07862103,0.00000000,0.88451735,0.01839995,0.01131332,-0.00033061,0.99976664,0.00054391,-0.00692699,0.00072043,0.02737359,0.17764280,-0.01411009,1.55281651,-0.31088814,-0.08020116,0.24046309,-1.49027574,0.03769256,-0.08600350,-0.18282378,-0.03045213,0.04841113,-0.00105659,0.04092406,0.01353047,-0.04453133,-0.13234468,-0.02633524,0.00793563,-0.05659039,0.01754381,-0.03277350,-0.05159595,0.13254563
-1.07862103,0.00000000,0.88292976,0.01064867,0.00654740,-0.00019129,0.99992185,0.00031476,-0.00400868,0.00041691,0.01584120,0.10280255,-0.00816556,1.55281651,-0.31088814,-0.08020116,0.24046309,-1.51662394,0.15278884,-0.01598210,-0.20710701,-0.01762276,0.02801570,-0.00061145,0.02368291,0.00783013,-0.02577045,-0.07658836,-0.01524030,0.00459238,-0.03274907,0.01015267,-0.01896614,-0.02985877,0.07670464
-1.07862103,0.00000000,0.88186555,0.00545222,0.00335233,-0.00009790,0.99997951,0.00016116,-0.00205244,0.00021346,0.00811069,0.05263490,-0.00418077,1.55281651,-0.31088814,-0.08020116,0.24046309,-1.53428591,0.22994130,0.03095533,-0.22338478,-0.00902285,0.01434404,-0.00031306,0.01212565,0.00400903,-0.01319447,-0.03921324,-0.00780303,0.00235130,-0.01676752,0.00519817,-0.00971067,-0.01528769,0.03927278
-1.07862103,0.00000000,0.88122004,0.00230017,0.00141427,-0.00004124,0.99999635,0.00006799,-0.00086587,0.00009005,0.00342170,0.02220535,-0.00176376,1.55281651,-0.31088814,-0.08020116,0.24046309,-1.54499891,0.27673869,0.05942557,-0.23325818,-0.00380652,0.00605139,-0.00013207,0.00511551,0.00169131,-0.00556642,-0.01654309,-0.00329191,0.00099195,-0.00707380,0.00219298,-0.00409669,-0.00644949,0.01656820
-1.07862103,0.00000000,0.88088857,0.00068153,0.00041904,-0.00001215,0.99999968,0.00002014,-0.00025656,0.00002668,0.00101384,0.00657936,-0.00052260,1.55281651,-0.31088814,-0.08020116,0.24046309,-1.55050019,0.30076979,0.07404543,-0.23832830,-0.00112786,0.00179300,-0.00003913,0.00151571,0.00050113,-0.00164931,-0.00490165,-0.00097538,0.00029391,-0.00209594,0.00064977,-0.00121383,-0.00191096,0.00490910
-1.07862103,0.00000000,0.88076645,0.00008519,0.00005238,-0.00000143,0.99999999,0.00000252,-0.00003207,0.00000334,0.00012673,0.00082242,-0.00006532,1.55281651,-0.31088814,-0.08020116,0.24046309,-1.55252697,0.30962335,0.07943169,-0.24019624,-0.00014098,0.00022413,-0.00000489,0.00018946,0.00006264,-0.00020616,-0.00061271,-0.00012192,0.00003674,-0.00026199,0.00008122,-0.00015173,-0.00023887,0.00061364
-1.07862103,0.00000000,0.88074900,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.55281651,-0.31088814,-0.08020116,0.24046309,-1.55281651,0.31088814,0.08020116,-0.24046309,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
